1,1,0
1,2,0
1,3,0
1,4,0
1,5,0
1,6,0
2,4,0
2,7,0
2,8,0
2,1,0
2,9,0
2,10,0
2,11,0
3,12,0
3,13,0
3,2,0
3,14,0
3,6,0
3,15,0
3,5,0
3,1,0
4,8,0
4,16,0
4,17,0
4,6,0
4,1,0
4,15,0
5,2,0
5,9,0
5,18,0
5,14,0
5,5,0
5,1,0
5,6,0
6,10,0
6,4,0
6,8,0
6,2,0
6,17,0
6,3,0
6,11,0
6,5,0
6,6,0
7,1,0
7,10,0
7,4,0
7,9,0
7,16,0
7,17,0
7,19,0
8,1,0
8,20,0
8,6,0
8,3,0
9,15,0
9,1,0
9,4,0
9,2,0
9,9,0
9,6,0
9,19,0
10,21,0
10,22,0
10,1,0
10,18,0
10,2,0
10,6,0
10,10,0
10,3,0
11,1,0
11,18,0
11,6,0
11,5,0
11,21,0
11,2,0
11,4,0
12,10,0
12,1,0
12,23,0
12,24,0
12,25,0
12,8,0
12,26,0
12,27,0
13,28,0
13,3,0
13,24,0
13,29,0
13,30,0
13,31,0
13,32,0
13,33,0
14,25,0
14,34,0
14,32,0
14,35,0
14,36,0
14,37,0
15,38,0
15,39,0
15,40,0
15,41,0
15,42,0
15,43,0
15,44,0
15,6,0
15,45,0
16,46,0
16,47,0
16,48,0
16,13,0
16,11,0
16,2,0
16,6,0
16,1,0
17,10,0
17,4,0
17,8,0
17,1,0
17,6,0
17,9,0
17,11,0
18,14,0
18,3,0
18,6,0
18,2,0
18,1,0
18,10,0
19,5,0
19,3,0
19,4,0
19,8,0
19,16,0
19,17,0
19,1,0
19,6,0
20,2,0
20,9,0
20,49,0
20,18,0
20,15,0
20,22,0
20,10,0
20,1,0
20,3,0
20,6,0
20,19,0
20,4,0
20,50,0
20,14,0
20,5,0
20,17,0
20,16,0
20,13,0
20,12,0
20,28,0
20,46,0
20,51,0
20,26,0
20,52,0
20,24,0
20,30,0
20,53,0
20,54,0
20,25,0
20,29,0
21,24,0
21,55,0
21,32,0
21,4,0
21,30,0
21,56,0
21,57,0
22,58,0
22,30,0
22,36,0
22,59,0
22,32,0
22,38,0
22,60,0
22,61,0
23,62,0
23,1,0
23,6,0
23,2,0
23,11,0
23,8,0
23,3,0
24,2,0
24,1,0
24,3,0
24,4,0
24,49,0
24,16,0
24,17,0
25,9,0
25,3,0
25,18,0
25,1,0
25,6,0
25,2,0
25,4,0
25,12,0
26,11,0
26,9,0
26,6,0
26,1,0
26,2,0
26,3,0
26,4,0
27,5,0
27,6,0
27,1,0
27,2,0
27,4,0
27,10,0
27,9,0
28,3,0
28,1,0
28,5,0
28,10,0
28,4,0
28,15,0
29,3,0
29,18,0
29,8,0
29,21,0
29,15,0
29,10,0
29,5,0
30,6,0
30,1,0
30,3,0
30,63,0
30,28,0
30,24,0
30,64,0
30,26,0
31,8,0
31,30,0
31,25,0
31,32,0
31,51,0
31,65,0
31,38,0
32,66,0
32,4,0
32,60,0
32,40,0
32,67,0
32,6,0
32,68,0
32,69,0
32,25,0
32,9,0
32,46,0
32,1,0
32,70,0
32,10,0
32,3,0
32,19,0
32,2,0
32,7,0
32,8,0
32,14,0
32,5,0
32,15,0
32,21,0
33,6,0
33,19,0
33,10,0
33,21,0
33,1,0
33,5,0
34,1,0
34,2,0
34,8,0
34,17,0
34,14,0
34,5,0
35,6,0
35,10,0
35,4,0
35,9,0
35,16,0
35,8,0
35,17,0
35,19,0
36,6,0
36,1,0
36,10,0
36,8,0
36,17,0
37,15,0
37,4,0
37,9,0
37,10,0
37,6,0
37,2,0
37,1,0
38,4,0
38,3,0
38,9,0
38,19,0
38,5,0
38,6,0
38,2,0
39,1,0
39,9,0
39,8,0
39,17,0
39,5,0
39,6,0
39,2,0
40,4,0
40,1,0
40,13,0
40,5,0
40,15,0
40,2,0
41,4,0
41,8,0
41,1,0
41,6,0
41,10,0
41,12,0
42,17,0
42,16,0
42,8,0
42,49,0
42,9,0
42,12,0
42,4,0
43,6,0
43,4,0
43,2,0
43,1,0
43,9,0
43,70,0
43,8,0
44,17,0
44,1,0
44,6,0
44,2,0
44,9,0
44,10,0
44,18,0
45,8,0
45,1,0
45,71,0
45,10,0
45,6,0
45,9,0
45,7,0
45,18,0
45,4,0
45,2,0
45,21,0
45,3,0
45,17,0
45,15,0
45,12,0
45,16,0
45,19,0
45,5,0
45,13,0
46,4,0
46,10,0
46,3,0
46,17,0
46,16,0
46,71,0
46,1,0
46,6,0
47,4,0
47,17,0
47,8,0
47,10,0
47,3,0
47,5,0
47,1,0
48,9,0
48,4,0
48,18,0
48,50,0
48,21,0
48,10,0
49,21,0
49,5,0
49,6,0
49,1,0
49,10,0
49,4,0
49,7,0
50,17,0
50,16,0
50,8,0
50,50,0
50,1,0
50,6,0
50,5,0
51,2,0
51,15,0
51,4,0
51,9,0
51,72,0
51,6,0
51,51,0
52,73,0
52,23,0
52,24,0
52,46,0
52,26,0
52,32,0
52,30,0
53,28,0
53,25,0
53,74,0
53,24,0
53,29,0
53,31,0
53,75,0
53,76,0
54,27,0
54,30,0
54,32,0
54,58,0
54,37,0
54,59,0
55,40,0
55,66,0
55,77,0
55,38,0
55,41,0
55,43,0
55,78,0
56,79,0
56,80,0
56,47,0
56,81,0
56,38,0
56,25,0
56,3,0
57,2,0
57,13,0
57,10,0
57,18,0
57,21,0
57,15,0
58,4,0
58,1,0
58,17,0
58,10,0
58,6,0
58,7,0
59,4,0
59,49,0
59,8,0
59,11,0
59,21,0
59,2,0
59,6,0
60,3,0
60,9,0
60,1,0
60,4,0
60,17,0
60,8,0
61,72,0
61,25,0
61,27,0
61,38,0
61,6,0
61,46,0
61,5,0
61,21,0
62,6,0
62,2,0
62,9,0
62,1,0
62,8,0
62,19,0
63,2,0
63,4,0
63,1,0
63,8,0
63,48,0
63,82,0
63,83,0
64,80,0
64,84,0
64,11,0
64,14,0
64,1,0
64,6,0
64,22,0
64,3,0
64,4,0
65,13,0
65,8,0
65,5,0
65,1,0
65,6,0
65,2,0
65,9,0
66,3,0
66,8,0
66,19,0
66,2,0
66,6,0
66,1,0
66,9,0
66,49,0
66,4,0
67,5,0
67,6,0
67,1,0
67,4,0
67,9,0
67,3,0
67,25,0
67,28,0
68,30,0
68,29,0
68,38,0
68,21,0
68,4,0
68,10,0
68,6,0
69,1,0
69,3,0
69,49,0
69,6,0
69,21,0
69,2,0
70,4,0
70,9,0
70,11,0
70,12,0
70,5,0
70,6,0
70,22,0
70,10,0
71,1,0
71,7,0
71,18,0
71,13,0
71,14,0
71,6,0
71,10,0
72,9,0
72,4,0
72,3,0
72,13,0
72,28,0
72,30,0
72,32,0
72,38,0
73,50,0
73,1,0
73,6,0
73,22,0
73,10,0
73,13,0
73,18,0
73,15,0
73,21,0
74,4,0
74,1,0
74,6,0
74,19,0
74,2,0
74,9,0
75,49,0
75,12,0
75,6,0
75,9,0
75,1,0
75,2,0
75,4,0
75,10,0
75,3,0
76,5,0
76,10,0
76,3,0
76,9,0
76,18,0
76,21,0
76,6,0
76,2,0
76,1,0
77,12,0
77,13,0
77,8,0
77,57,0
77,42,0
77,85,0
77,86,0
78,87,0
78,25,0
78,24,0
78,28,0
78,78,0
78,30,0
78,88,0
79,25,0
79,38,0
79,6,0
79,1,0
79,9,0
79,10,0
79,13,0
79,18,0
79,4,0
80,15,0
80,2,0
80,9,0
80,21,0
80,3,0
80,1,0
80,17,0
80,16,0
80,25,0
80,10,0
80,4,0
80,6,0
80,18,0
80,11,0
80,13,0
80,70,0
80,8,0
80,32,0
80,19,0
80,5,0
80,49,0
80,14,0
81,6,0
81,21,0
81,1,0
81,4,0
81,3,0
81,12,0
81,8,0
82,10,0
82,3,0
82,17,0
82,16,0
82,6,0
83,4,0
83,5,0
83,15,0
83,10,0
83,1,0
83,3,0
83,24,0
83,25,0
84,76,0
84,89,0
84,25,0
84,38,0
84,1,0
84,5,0
84,6,0
85,2,0
85,4,0
85,49,0
85,11,0
85,13,0
85,1,0
85,9,0
85,6,0
85,3,0
86,13,0
86,4,0
86,18,0
86,8,0
86,19,0
86,5,0
86,6,0
87,1,0
87,10,0
87,9,0
87,8,0
87,19,0
87,2,0
87,5,0
88,6,0
88,1,0
88,4,0
88,10,0
88,9,0
88,8,0
89,5,0
89,10,0
89,1,0
89,12,0
89,4,0
89,49,0
89,3,0
89,8,0
89,17,0
89,70,0
89,6,0
89,9,0
89,20,0
89,2,0
89,21,0
89,13,0
89,90,0
89,35,0
89,28,0
89,64,0
89,24,0
89,91,0
89,30,0
89,78,0
89,92,0
89,46,0
89,25,0
89,76,0
89,26,0
89,29,0
89,93,0
89,32,0
89,94,0
89,27,0
89,95,0
90,96,0
90,34,0
90,30,0
90,58,0
90,52,0
90,32,0
91,4,0
91,59,0
91,30,0
91,6,0
91,38,0
91,60,0
91,40,0
91,97,0
92,79,0
92,43,0
92,98,0
92,99,0
92,100,0
92,67,0
92,101,0
93,45,0
93,81,0
93,68,0
93,89,0
93,30,0
93,38,0
93,1,0
93,6,0
93,10,0
93,15,0
93,9,0
93,4,0
93,3,0
93,11,0
93,2,0
93,14,0
93,18,0
93,13,0
93,17,0
93,8,0
93,21,0
93,5,0
93,49,0
93,22,0
93,12,0
94,5,0
94,10,0
94,7,0
94,18,0
94,17,0
94,16,0
94,6,0
95,4,0
95,1,0
95,11,0
95,70,0
95,2,0
95,9,0
95,3,0
96,13,0
96,6,0
96,9,0
96,12,0
96,4,0
96,32,0
96,34,0
96,38,0
97,6,0
97,9,0
97,15,0
97,22,0
97,10,0
97,1,0
97,8,0
98,6,0
98,5,0
98,2,0
98,1,0
98,9,0
98,8,0
99,6,0
99,2,0
99,4,0
99,13,0
99,12,0
99,17,0
99,16,0
99,8,0
100,71,0
100,1,0
100,5,0
100,6,0
100,2,0
100,4,0
100,9,0
101,5,0
101,6,0
101,2,0
101,9,0
101,4,0
101,21,0
102,2,0
102,15,0
102,1,0
102,9,0
102,18,0
102,8,0
102,102,0
103,26,0
103,51,0
103,81,0
103,25,0
103,46,0
103,53,0
103,28,0
103,76,0
103,30,0
103,24,0
103,32,0
103,74,0
103,29,0
104,11,0
104,103,0
104,48,0
104,55,0
104,58,0
104,30,0
104,5,0
105,27,0
105,57,0
105,32,0
105,65,0
105,30,0
105,36,0
105,104,0
106,59,0
106,38,0
106,77,0
106,98,0
106,105,0
106,44,0
106,67,0
106,37,0
106,68,0
106,106,0
107,79,0
107,25,0
107,100,0
107,89,0
107,85,0
107,71,0
107,6,0
107,5,0
108,2,0
108,4,0
108,1,0
108,12,0
108,18,0
108,20,0
