20,0
32,0
45,0
80,0
151,0
181,0
236,0
255,0
257,0
271,0
290,0
292,0
328,0
334,0
340,0
351,0
355,0
377,0
378,0
383,0
391,0
401,0
407,0
417,0
435,0
439,0
452,0
470,0
503,0
527,0
530,0
536,0
553,0
764,0
830,0
890,0
918,0
942,0
1059,0
1076,0
1161,0
1254,0
1257,0
1598,0
1703,0
1741,0
1875,0
1990,0
2199,0
2200,0
2210,0
2314,0
2362,0
2376,0
2555,0
2570,0
2580,0
2796,0
2861,0
2984,0
3005,0
3085,0
3141,0
3374,0
3386,0
3821,0
4065,0
4178,0
4654,0
93,1
103,1
120,1
121,1
129,1
139,1
174,1
203,1
232,1
270,1
326,1
381,1
385,1
408,1
410,1
411,1
568,1
1222,1
1230,1
1265,1
1279,1
1607,1
1652,1
1691,1
2147,1
2254,1
2446,1
2526,1
3437,1
3586,1
5258,1
