1.0	0.0	0.0	-0.3333333333333333	1
1.0	0.0	0.0	-0.3333333333333333	2
1.0	0.0	0.0	-0.3333333333333333	3
1.0	0.0	0.0	-0.3333333333333333	4
1.0	0.0	0.0	-0.3333333333333333	5
1.0	0.0	0.0	-0.3333333333333333	6
1.0	0.0	0.0	-0.3333333333333333	7
1.0	0.0	0.0	-0.3333333333333333	8
1.0	0.0	0.0	-0.3333333333333333	9
1.0	0.0	0.0	-0.3333333333333333	10
1.0	0.0	0.0	-0.3333333333333333	11
1.0	0.0	0.0	-0.3333333333333333	12
0.0	1.0	0.0	0.0	13
1.0	0.0	0.0	-0.3333333333333333	14
1.0	0.0	0.0	-0.3333333333333333	15
1.0	0.0	0.0	-0.3333333333333333	16
1.0	0.0	0.0	-0.3333333333333333	17
1.0	0.0	0.0	-0.3333333333333333	18
1.0	0.0	0.0	-0.3333333333333333	19
1.0	0.0	0.0	-0.3333333333333333	20
1.0	0.0	0.0	-0.3333333333333333	21
1.0	0.0	0.0	-0.3333333333333333	22
1.0	0.0	0.0	-0.3333333333333333	23
1.0	0.0	0.0	-0.3333333333333333	24
0.6498700550156826	0.3501299449843173	0.0	-0.2166233516718942	25
1.0	0.0	0.0	-0.3333333333333333	26
1.0	0.0	0.0	-0.3333333333333333	27
1.0	0.0	0.0	-0.3333333333333333	28
1.0	0.0	0.0	-0.3333333333333333	29
0.0	1.0	0.0	0.0	30
1.0	0.0	0.0	-0.3333333333333333	31
0.1472751627093083	0.8527248372906917	0.0	-0.049091720903102765	32
1.0	0.0	0.0	-0.3333333333333333	33
1.0	0.0	0.0	-0.3333333333333333	34
6.338603071179239e-16	0.9999999999999993	0.0	-2.220446049250313e-16	35
0.2856489288869448	0.7143510711130552	0.0	-0.0952163096289816	36
1.0	0.0	0.0	-0.3333333333333333	37
1.0	0.0	0.0	-0.3333333333333333	38
1.0	0.0	0.0	-0.3333333333333333	39
1.0	0.0	0.0	-0.3333333333333333	40
1.0	0.0	0.0	-0.3333333333333333	41
1.0	0.0	0.0	-0.3333333333333333	42
1.0	0.0	0.0	-0.3333333333333333	43
0.0	1.0	0.0	0.0	44
1.0	0.0	0.0	-0.3333333333333333	45
0.9999999999999994	5.253963063676488e-16	0.0	-0.33333333333333315	46
1.0	0.0	0.0	-0.3333333333333333	47
1.0	0.0	0.0	-0.3333333333333333	48
1.0	0.0	0.0	-0.3333333333333333	49
1.0	0.0	0.0	-0.3333333333333333	50
1.0	0.0	0.0	-0.3333333333333333	51
1.0	0.0	0.0	-0.3333333333333333	52
1.0	0.0	0.0	-0.3333333333333333	53
1.0	0.0	0.0	-0.3333333333333333	54
0.0	1.0	0.0	0.0	55
1.0	0.0	0.0	-0.3333333333333333	56
1.0	0.0	0.0	-0.3333333333333333	57
1.0	0.0	0.0	-0.3333333333333333	58
1.0	0.0	0.0	-0.3333333333333333	59
0.0	1.0	0.0	0.0	60
1.0	0.0	0.0	-0.3333333333333333	61
1.0	0.0	0.0	-0.3333333333333333	62
1.0	0.0	0.0	-0.3333333333333333	63
1.0	0.0	0.0	-0.3333333333333333	64
0.2043489864825652	0.7956510135174347	0.0	-0.06811632882752172	65
1.0	0.0	0.0	-0.3333333333333333	66
0.0	1.0	0.0	0.0	67
1.0	0.0	0.0	-0.3333333333333333	68
1.0	0.0	0.0	-0.3333333333333333	69
1.0	0.0	0.0	-0.3333333333333333	70
1.0	0.0	0.0	-0.3333333333333333	71
1.0	0.0	0.0	-0.3333333333333333	72
0.8999582954603838	0.0	0.10004170453961628	-0.26663886364025585	73
1.0	0.0	0.0	-0.3333333333333333	74
1.0	0.0	0.0	-0.3333333333333333	75
