0,0,1
1,0,1
2,0,1
3,0,0
4,0,0
0,1,1
1,1,1
2,1,1
3,1,0
4,1,0
0,2,1
1,2,0
2,2,0
3,2,1
4,2,0
0,3,1
1,3,1
2,3,1
3,3,0
4,3,0
0,4,0
1,4,0
2,4,0
3,4,1
4,4,0
5,5,1
6,5,0
7,5,1
8,5,0
9,5,0
5,0,1
6,0,1
7,0,0
8,0,0
9,0,0
5,6,1
6,6,1
7,6,0
8,6,0
9,6,0
5,2,1
6,2,0
7,2,0
8,2,1
9,2,0
5,4,1
6,4,1
7,4,0
8,4,0
9,4,0
10,6,0
11,6,0
12,6,0
13,6,0
14,6,0
10,2,0
11,2,1
12,2,0
13,2,0
14,2,0
10,3,0
11,3,0
12,3,1
13,3,0
14,3,0
10,4,1
11,4,0
12,4,0
13,4,0
14,4,0
10,0,1
11,0,0
12,0,0
13,0,0
14,0,0
15,6,0
16,6,0
17,6,0
18,6,0
19,6,0
15,7,1
16,7,0
17,7,0
18,7,0
19,7,0
15,2,1
16,2,1
17,2,0
18,2,0
19,2,0
15,4,1
16,4,0
17,4,1
18,4,0
19,4,0
15,0,1
16,0,0
17,0,1
18,0,0
19,0,0
20,8,1
21,8,0
22,8,1
23,8,0
24,8,0
20,0,1
21,0,1
22,0,0
23,0,0
24,0,0
20,7,0
21,7,1
22,7,0
23,7,0
24,7,0
20,3,1
21,3,1
22,3,0
23,3,0
24,3,0
20,2,0
21,2,0
22,2,1
23,2,1
24,2,0
25,4,0
26,4,1
27,4,0
28,4,0
29,4,0
25,7,0
26,7,0
27,7,1
28,7,0
29,7,0
25,0,1
26,0,1
27,0,0
28,0,0
29,0,0
30,0,1
31,0,1
32,0,1
33,0,0
34,0,0
30,4,0
31,4,0
32,4,0
33,4,1
34,4,1
30,9,0
31,9,0
32,9,1
33,9,0
34,9,1
30,6,0
31,6,0
32,6,0
33,6,0
34,6,0
30,3,1
31,3,1
32,3,1
33,3,0
34,3,0
35,10,0
36,10,0
37,10,0
38,10,0
39,10,0
35,0,1
36,0,0
37,0,0
38,0,0
39,0,0
35,8,1
36,8,0
37,8,0
38,8,0
39,8,0
35,3,1
36,3,0
37,3,0
38,3,0
39,3,0
35,5,0
36,5,0
37,5,0
38,5,0
39,5,0
40,0,1
41,0,1
42,0,0
43,0,0
44,0,0
40,3,0
41,3,0
42,3,1
43,3,1
44,3,0
40,8,0
41,8,0
42,8,1
43,8,1
44,8,0
40,4,0
41,4,0
42,4,1
43,4,1
44,4,0
40,7,0
41,7,1
42,7,0
43,7,0
44,7,0
45,3,1
46,3,1
47,3,1
48,3,0
49,3,0
45,8,1
46,8,0
47,8,1
48,8,1
49,8,0
45,7,0
46,7,0
47,7,1
48,7,0
49,7,0
45,1,1
46,1,0
47,1,1
48,1,1
49,1,0
45,11,1
46,11,0
47,11,1
48,11,1
49,11,0
50,10,1
51,10,1
52,10,0
53,10,0
54,10,0
50,3,1
51,3,1
52,3,0
53,3,0
54,3,0
50,0,0
51,0,0
52,0,0
53,0,0
54,0,0
50,2,1
51,2,0
52,2,1
53,2,0
54,2,0
50,7,0
51,7,0
52,7,0
53,7,0
54,7,0
55,12,1
56,12,1
57,12,1
58,12,0
59,12,0
55,0,1
56,0,1
57,0,1
58,0,0
59,0,0
55,4,0
56,4,1
57,4,1
58,4,0
59,4,0
55,2,1
56,2,0
57,2,1
58,2,0
59,2,0
55,11,1
56,11,0
57,11,0
58,11,1
59,11,1
60,0,1
61,0,0
62,0,0
63,0,0
64,0,0
60,8,0
61,8,1
62,8,1
63,8,0
64,8,0
60,12,0
61,12,1
62,12,1
63,12,0
64,12,0
60,2,0
61,2,1
62,2,1
63,2,0
64,2,0
60,4,0
61,4,1
62,4,0
63,4,0
64,4,0
65,10,1
66,10,1
67,10,0
68,10,0
69,10,0
65,13,0
66,13,1
67,13,1
68,13,0
69,13,0
65,8,0
66,8,1
67,8,1
68,8,1
69,8,0
65,12,1
66,12,1
67,12,1
68,12,0
69,12,0
65,2,1
66,2,0
67,2,1
68,2,0
69,2,0
70,10,1
71,10,0
72,10,0
73,10,0
74,10,0
70,3,0
71,3,1
72,3,0
73,3,0
74,3,0
70,6,0
71,6,0
72,6,0
73,6,0
74,6,0
70,0,0
71,0,0
72,0,1
73,0,0
74,0,0
75,10,0
76,10,0
77,10,0
78,10,0
79,10,0
75,5,1
76,5,1
77,5,0
78,5,0
79,5,0
75,7,0
76,7,0
77,7,0
78,7,0
79,7,0
75,11,0
76,11,0
77,11,1
78,11,1
79,11,0
75,3,0
76,3,0
77,3,1
78,3,0
79,3,1
80,2,1
81,2,0
82,2,0
83,2,0
84,2,0
80,3,0
81,3,1
82,3,0
83,3,0
84,3,0
80,11,0
81,11,0
82,11,1
83,11,0
84,11,0
80,4,1
81,4,0
82,4,0
83,4,0
84,4,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,1
86,0,0
87,0,0
88,0,0
89,0,0
85,7,1
86,7,0
87,7,0
88,7,0
