0,0
1,0
2,1
3,1
4,0
5,0
6,1
7,1
8,0
9,0
10,0
11,1
12,1
13,1
14,1
15,1
16,1
17,0
18,0
19,1
20,0
21,0
22,0
23,0
24,1
25,1
26,1
27,1
28,0
29,1
30,0
31,0
32,0
33,0
34,0
35,1
36,0
37,1
38,1
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,1
47,0
48,0
49,1
50,1
51,1
52,0
53,0
54,1
55,0
56,1
57,1
58,1
59,1
60,1
61,1
62,0
63,0
64,1
65,0
66,0
67,0
68,1
69,0
70,1
71,0
72,0
73,0
74,0
75,1
76,0
77,0
78,1
79,0
80,1
81,1
82,1
83,1
84,0
85,1
86,0
87,0
88,0
89,0
90,1
91,1
92,0
93,0
94,0
95,0
96,0
97,0
98,1
99,0
100,0
101,0
102,0
103,0
104,0
105,1
106,1
107,1
108,0
109,1
110,1
111,1
112,1
113,1
114,0
115,0
116,0
117,0
118,1
119,0
120,0
121,1
122,0
123,1
124,1
125,0
126,0
127,0
128,1
129,0
130,0
131,1
132,0
133,0
134,0
135,0
136,1
137,1
138,1
139,0
140,1
141,0
142,1
143,1
144,0
145,0
146,1
147,0
148,1
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,1
158,1
159,1
160,0
161,1
162,1
163,1
164,0
165,0
166,0
167,1
168,0
169,1
170,1
171,1
172,1
173,0
174,0
175,0
176,1
177,1
178,1
179,1
180,0
181,0
182,0
183,0
184,0
185,0
186,1
187,0
188,0
189,0
190,0
191,0
192,1
193,0
194,0
195,0
196,1
197,1
198,1
199,1
200,1
201,0
202,0
203,0
204,0
205,0
206,0
207,1
208,1
209,1
210,1
211,0
212,0
213,0
214,1
215,1
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,1
224,1
225,1
226,0
227,1
228,0
229,1
230,1
231,1
232,0
233,1
234,0
235,1
236,0
237,0
238,1
239,0
240,1
241,1
242,0
243,0
244,1
245,0
246,0
247,0
248,1
249,0
250,1
251,0
252,1
253,0
254,0
255,1
256,1
257,0
258,0
259,0
260,1
261,1
262,1
263,0
264,1
265,1
266,1
267,1
268,0
269,0
270,0
271,1
272,0
273,0
274,0
275,1
276,1
277,1
278,1
279,0
280,1
281,0
282,1
283,0
284,1
285,0
286,1
287,1
288,0
289,1
290,0
291,1
292,1
293,1
294,1
295,1
296,0
297,0
298,0
299,1
300,0
301,1
302,0
303,0
304,0
305,0
306,1
307,0
308,0
309,0
310,1
311,1
312,1
313,1
314,0
315,0
316,0
317,1
318,0
319,0
320,1
321,0
322,1
323,0
324,1
325,1
326,1
327,0
328,0
329,1
330,1
331,0
332,0
333,1
334,0
335,0
336,0
337,0
338,1
339,1
340,0
341,0
342,0
343,0
344,0
345,1
346,0
347,1
348,1
349,0
350,0
351,0
352,1
353,0
354,0
355,0
356,0
357,1
358,1
359,1
360,0
361,1
362,0
363,0
364,1
365,0
366,0
367,0
368,0
369,0
370,1
371,1
372,1
373,0
374,0
375,1
376,1
377,1
378,0
379,1
380,0
381,1
382,1
383,1
384,1
385,1
386,0
387,0
388,0
389,0
390,1
391,1
392,0
393,0
394,1
395,0
396,0
397,0
398,1
399,0
400,0
401,0
402,0
403,1
404,1
405,1
406,1
407,0
408,0
409,1
410,0
411,1
412,1
413,0
414,1
415,1
416,0
417,0
418,1
419,0
420,0
421,1
422,1
423,1
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,1
436,1
437,0
438,0
439,0
440,0
441,0
442,0
443,1
444,1
445,0
446,1
447,1
448,1
449,1
450,0
451,1
452,1
453,0
454,1
455,0
456,0
457,1
458,0
459,1
460,0
461,0
