19,0
31,0
44,0
79,0
150,0
180,0
235,0
254,0
256,0
270,0
289,0
291,0
327,0
333,0
339,0
350,0
354,0
376,0
377,0
382,0
390,0
400,0
406,0
416,0
434,0
438,0
451,0
469,0
502,0
526,0
529,0
535,0
552,0
763,0
829,0
889,0
917,0
941,0
1058,0
1075,0
1160,0
1253,0
1256,0
1597,0
1702,0
1740,0
1874,0
1989,0
2198,0
2199,0
2209,0
2313,0
2361,0
2375,0
2554,0
2569,0
2579,0
2795,0
2860,0
2983,0
3004,0
3084,0
3140,0
3373,0
3385,0
3820,0
4064,0
4177,0
4653,0
92,1
102,1
119,1
120,1
128,1
138,1
173,1
202,1
231,1
269,1
325,1
380,1
384,1
407,1
409,1
410,1
567,1
1221,1
1229,1
1264,1
1278,1
1606,1
1651,1
1690,1
2146,1
2253,1
2445,1
2525,1
3436,1
3585,1
5257,1
