0,1
17,1
25,1
98,1
101,1
109,1
113,1
151,1
153,0
174,0
193,0
199,1
216,1
221,1
241,1
285,0
329,1
345,1
364,0
376,1
408,0
409,1
476,0
478,0
532,1
533,1
546,1
569,1
591,1
592,0
609,1
616,0
649,1
667,1
722,1
723,1
733,1
747,1
762,1
764,1
801,1
802,1
821,1
826,1
841,1
843,1
858,1
868,1
877,1
913,1
927,1
929,1
957,1
966,1
983,1
988,1
1004,1
1026,1
1051,1
1064,1
1093,1
1122,1
1135,1
1163,1
1175,1
1181,1
1184,1
1191,1
1223,1
1230,1
1269,1
1287,1
1301,1
1305,1
1320,1
1334,1
1354,1
1355,1
1371,1
1402,1
1408,1
1417,1
1419,0
1420,1
1450,1
1452,1
1469,1
1477,0
1480,1
1527,1
1535,1
1550,1
1576,1
1580,1
1582,0
1586,1
1588,1
1595,1
1611,1
1622,1
1627,1
1639,1
1641,1
1665,0
1675,1
1689,0
1691,0
1706,1
1743,1
1746,1
1773,1
1783,1
1821,1
1823,1
1834,1
1848,1
1854,1
1860,1
1876,1
1903,1
1927,1
1949,1
1966,1
1992,1
2009,1
2011,1
2019,1
2033,1
2046,1
2050,1
2051,1
2079,1
2095,0
2107,0
2114,0
2127,0
2130,1
2139,0
2147,1
2153,1
2161,1
2220,1
2234,1
2257,1
2266,1
2268,1
2293,1
2302,1
2322,1
2356,1
2361,1
2371,1
2395,1
2400,1
2415,1
2462,1
2475,1
2487,1
2492,1
2511,0
2522,1
2524,1
2567,1
2569,1
2571,1
2623,0
2654,1
2657,0
2671,1
2673,0
2679,1
2697,1
2739,1
2743,1
2746,1
2768,1
2797,1
2806,1
2809,1
2823,0
2825,1
2836,1
2853,1
2855,1
2857,1
2866,0
2872,0
2886,1
2892,1
2936,1
2954,1
3001,1
3009,0
3018,1
3021,1
3022,0
3027,0
3052,0
3054,0
3060,0
3078,0
3089,0
3096,0
3113,1
3131,1
3149,0
3164,0
3167,1
3169,0
3174,0
3232,1
3235,0
3248,1
3270,1
3277,1
3278,1
3281,1
3297,1
3301,1
3307,1
3342,1
3363,1
3365,1
3386,1
3390,1
3393,1
3401,0
3408,0
3419,0
3443,1
3450,0
3453,0
3463,1
3473,0
3494,1
3495,1
3504,1
3522,1
3537,0
3567,1
3608,1
3625,1
3628,1
3635,1
3681,0
3701,0
3719,0
3736,0
3752,1
3771,0
3772,1
3783,1
3786,0
3787,1
3798,1
3846,0
3851,0
3861,1
3901,1
3902,1
3904,1
3905,0
3980,0
3988,0
4016,1
4037,1
4040,1
4046,0
4073,1
4078,1
4122,0
4132,0
4160,0
4177,0
4194,1
4223,1
4255,1
4275,0
4285,1
4290,0
4299,0
4308,0
4345,1
4354,1
4375,1
4398,1
4400,0
4403,1
4417,1
4443,0
4444,1
4453,0
4456,0
4457,0
4472,1
4476,1
4477,1
4478,1
4521,1
4554,1
4567,1
4569,1
4652,0
4733,0
4734,1
4741,0
4744,0
4749,1
4776,1
4796,1
4856,1
4885,0
4887,0
4902,0
4969,0
4985,0
5050,0
5080,1
5095,1
5105,0
5106,0
5116,0
5123,0
5136,1
5144,0
5155,0
5156,0
5163,1
5184,0
5192,0
5197,1
5209,1
5223,0
5228,0
5247,1
5268,0
5280,0
5290,0
5292,0
5299,0
5310,0
5327,0
5329,0
5337,0
5350,1
5353,1
5354,1
5364,1
5390,1
5433,1
5447,1
5466,0
5467,1
5490,0
5506,0
5527,0
5530,0
5534,0
5604,0
5650,0
5678,1
5688,1
5701,0
5817,0
5833,0
5861,0
5877,0
5888,0
5890,0
5904,0
5915,0
5917,1
5930,1
6038,1
6089,1
6103,1
6117,1
6122,1
6142,0
6144,1
6145,0
6170,0
6181,0
6191,0
6222,1
6231,1
6248,0
6250,0
6268,0
6292,0
6308,1
6312,0
6365,1
6383,1
6390,0
6409,0
6457,0
6491,0
6492,0
6512,0
6518,0
6522,1
6537,1
6542,1
6543,1
6549,1
6586,0
6629,0
6639,0
6654,0
6663,0
6672,0
