1.0	0.0	0.0	-0.3333333333333333	1
1.0	0.0	0.0	-0.3333333333333333	2
1.0	0.0	0.0	-0.3333333333333333	3
1.0	0.0	0.0	-0.3333333333333333	4
1.0	0.0	0.0	-0.3333333333333333	5
1.0	0.0	0.0	-0.3333333333333333	6
1.0	0.0	0.0	-0.3333333333333333	7
1.0	0.0	0.0	-0.3333333333333333	8
1.0	0.0	0.0	-0.3333333333333333	9
1.0	0.0	0.0	-0.3333333333333333	10
1.0	0.0	0.0	-0.3333333333333333	11
1.0	0.0	0.0	-0.3333333333333333	12
0.0	1.0	0.0	0.0	13
1.0	0.0	0.0	-0.3333333333333333	14
1.0	0.0	0.0	-0.3333333333333333	15
1.0	0.0	0.0	-0.3333333333333333	16
1.0	0.0	0.0	-0.3333333333333333	17
1.0	0.0	0.0	-0.3333333333333333	18
1.0	0.0	0.0	-0.3333333333333333	19
1.0	0.0	0.0	-0.3333333333333333	20
1.0	0.0	0.0	-0.3333333333333333	21
1.0	0.0	0.0	-0.3333333333333333	22
1.0	0.0	0.0	-0.3333333333333333	23
1.0	0.0	0.0	-0.3333333333333333	24
0.6	0.4	0.0	-0.19999999999999998	25
1.0	0.0	0.0	-0.3333333333333333	26
1.0	0.0	0.0	-0.3333333333333333	27
1.0	0.0	0.0	-0.3333333333333333	28
1.0	0.0	0.0	-0.3333333333333333	29
0.0	1.0	0.0	0.0	30
1.0	0.0	0.0	-0.3333333333333333	31
0.4	0.6	0.0	-0.13333333333333333	32
1.0	0.0	0.0	-0.3333333333333333	33
1.0	0.0	0.0	-0.3333333333333333	34
0.2	0.8	0.0	-0.06666666666666665	35
0.2	0.8	0.0	-0.06666666666666665	36
1.0	0.0	0.0	-0.3333333333333333	37
1.0	0.0	0.0	-0.3333333333333333	38
1.0	0.0	0.0	-0.3333333333333333	39
1.0	0.0	0.0	-0.3333333333333333	40
1.0	0.0	0.0	-0.3333333333333333	41
1.0	0.0	0.0	-0.3333333333333333	42
1.0	0.0	0.0	-0.3333333333333333	43
0.0	1.0	0.0	0.0	44
1.0	0.0	0.0	-0.3333333333333333	45
0.8	0.2	0.0	-0.26666666666666666	46
1.0	0.0	0.0	-0.3333333333333333	47
1.0	0.0	0.0	-0.3333333333333333	48
1.0	0.0	0.0	-0.3333333333333333	49
1.0	0.0	0.0	-0.3333333333333333	50
1.0	0.0	0.0	-0.3333333333333333	51
1.0	0.0	0.0	-0.3333333333333333	52
1.0	0.0	0.0	-0.3333333333333333	53
1.0	0.0	0.0	-0.3333333333333333	54
0.0	1.0	0.0	0.0	55
1.0	0.0	0.0	-0.3333333333333333	56
1.0	0.0	0.0	-0.3333333333333333	57
1.0	0.0	0.0	-0.3333333333333333	58
1.0	0.0	0.0	-0.3333333333333333	59
0.0	1.0	0.0	0.0	60
1.0	0.0	0.0	-0.3333333333333333	61
1.0	0.0	0.0	-0.3333333333333333	62
1.0	0.0	0.0	-0.3333333333333333	63
1.0	0.0	0.0	-0.3333333333333333	64
0.4	0.6	0.0	-0.13333333333333333	65
1.0	0.0	0.0	-0.3333333333333333	66
0.0	1.0	0.0	0.0	67
1.0	0.0	0.0	-0.3333333333333333	68
1.0	0.0	0.0	-0.3333333333333333	69
1.0	0.0	0.0	-0.3333333333333333	70
1.0	0.0	0.0	-0.3333333333333333	71
1.0	0.0	0.0	-0.3333333333333333	72
0.8	0.0	0.2	-0.20000000000000004	73
1.0	0.0	0.0	-0.3333333333333333	74
1.0	0.0	0.0	-0.3333333333333333	75
1.0	0.0	0.0	-0.3333333333333333	76
1.0	0.0	0.0	-0.3333333333333333	77
0.0	1.0	0.0	0.0	78
