0,0,0
1,0,0
2,0,0
3,0,1
4,0,0
0,1,1
1,1,0
2,1,0
3,1,0
4,1,0
0,2,1
1,2,1
2,2,0
3,2,0
4,2,0
0,3,1
1,3,1
2,3,1
3,3,0
4,3,0
0,4,1
1,4,1
2,4,1
3,4,0
4,4,0
5,0,0
6,0,1
7,0,0
8,0,0
9,0,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
5,2,1
6,2,1
7,2,0
8,2,0
9,2,0
5,3,1
6,3,1
7,3,0
8,3,0
9,3,0
5,4,1
6,4,1
7,4,0
8,4,0
9,4,0
10,5,1
11,5,1
12,5,0
13,5,0
14,5,0
10,2,1
11,2,1
12,2,0
13,2,0
14,2,0
10,3,1
11,3,1
12,3,0
13,3,0
14,3,0
10,4,1
11,4,1
12,4,0
13,4,0
14,4,0
15,0,0
16,0,1
17,0,0
18,0,0
19,0,0
15,6,1
16,6,0
17,6,0
18,6,0
19,6,0
15,7,1
16,7,0
17,7,0
18,7,0
19,7,0
15,1,1
16,1,0
17,1,0
18,1,0
19,1,0
15,2,1
16,2,0
17,2,0
18,2,0
19,2,0
20,8,0
21,8,0
22,8,0
23,8,0
24,8,0
20,0,0
21,0,0
22,0,0
23,0,1
24,0,0
20,1,1
21,1,0
22,1,0
23,1,0
24,1,0
20,2,0
21,2,0
22,2,0
23,2,0
24,2,0
20,3,1
21,3,0
22,3,1
23,3,0
24,3,0
25,0,0
26,0,0
27,0,0
28,0,1
29,0,0
25,1,0
26,1,0
27,1,0
28,1,1
29,1,0
25,2,1
26,2,1
27,2,0
28,2,0
29,2,0
25,9,1
26,9,1
27,9,0
28,9,0
29,9,0
25,3,1
26,3,1
27,3,0
28,3,0
29,3,0
30,0,0
31,0,0
32,0,0
33,0,1
34,0,0
30,1,0
31,1,0
32,1,0
33,1,0
34,1,0
30,2,0
31,2,1
32,2,1
33,2,0
34,2,0
35,0,0
36,0,0
37,0,0
38,0,1
39,0,0
35,1,0
36,1,1
37,1,0
38,1,0
39,1,0
35,2,0
36,2,0
37,2,0
38,2,0
39,2,0
35,3,0
36,3,0
37,3,0
38,3,1
39,3,0
35,4,0
36,4,1
37,4,1
38,4,0
39,4,1
40,1,1
41,1,0
42,1,0
43,1,0
44,1,0
40,2,0
41,2,0
42,2,0
43,2,0
44,2,0
40,3,1
41,3,0
42,3,0
43,3,0
44,3,0
40,4,1
41,4,0
42,4,0
43,4,0
44,4,0
45,0,0
46,0,0
47,0,1
48,0,0
49,0,0
45,1,1
46,1,0
47,1,0
48,1,0
49,1,0
45,2,1
46,2,1
47,2,0
48,2,0
49,2,0
45,3,1
46,3,1
47,3,0
48,3,0
49,3,0
45,4,1
46,4,1
47,4,0
48,4,0
49,4,0
50,10,0
51,10,0
52,10,0
53,10,0
54,10,0
50,0,0
51,0,0
52,0,0
53,0,1
54,0,0
50,1,0
51,1,0
52,1,0
53,1,1
54,1,0
50,2,0
51,2,0
52,2,0
53,2,0
54,2,0
50,3,1
51,3,1
52,3,1
53,3,0
54,3,0
55,0,0
56,0,0
57,0,1
58,0,0
59,0,0
55,1,1
56,1,0
57,1,0
58,1,0
59,1,0
55,2,0
56,2,0
57,2,0
58,2,0
59,2,0
55,3,0
56,3,0
57,3,0
58,3,0
59,3,0
55,4,1
56,4,0
57,4,1
58,4,0
59,4,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,1
60,1,0
61,1,0
62,1,0
63,1,0
64,1,0
60,3,1
61,3,1
62,3,1
63,3,0
64,3,0
60,4,1
61,4,1
62,4,0
63,4,1
64,4,0
60,11,0
61,11,0
62,11,0
63,11,1
64,11,1
65,0,0
66,0,1
67,0,0
68,0,0
69,0,0
65,1,0
66,1,0
67,1,0
68,1,1
69,1,0
65,3,1
66,3,0
67,3,1
68,3,0
69,3,0
65,4,1
66,4,0
67,4,1
68,4,0
69,4,0
70,0,1
71,0,0
72,0,0
73,0,0
74,0,0
70,2,0
71,2,0
72,2,0
73,2,0
74,2,0
70,3,0
71,3,1
72,3,1
73,3,0
74,3,0
70,4,0
71,4,1
72,4,1
73,4,1
74,4,0
75,0,0
76,0,0
77,0,0
78,0,1
79,0,0
75,1,0
76,1,1
77,1,0
78,1,0
79,1,0
75,2,0
76,2,0
77,2,0
78,2,0
79,2,0
75,3,0
76,3,0
77,3,1
78,3,0
79,3,0
80,2,0
81,2,0
82,2,0
83,2,0
84,2,0
80,3,0
81,3,0
82,3,0
83,3,0
84,3,0
80,4,0
81,4,0
82,4,1
83,4,1
84,4,0
85,0,0
86,0,1
87,0,0
88,0,0
89,0,0
85,2,0
86,2,0
87,2,0
88,2,0
89,2,0
85,3,0
86,3,0
87,3,1
88,3,0
89,3,0
90,0,1
91,0,0
92,0,0
93,0,0
94,0,0
90,6,1
91,6,1
92,6,0
93,6,0
94,6,0
90,2,1
91,2,1
92,2,0
93,2,0
94,2,0
90,3,1
91,3,1
92,3,0
93,3,0
94,3,0
90,4,1
91,4,1
92,4,0
93,4,0
94,4,0
95,0,0
96,0,0
97,0,0
98,0,1
99,0,0
95,1,0
96,1,0
97,1,0
98,1,1
99,1,0
95,3,0
96,3,0
97,3,0
98,3,0
99,3,0
95,2,0
96,2,0
97,2,0
98,2,0
99,2,0
95,4,1
96,4,1
97,4,1
98,4,0
99,4,0
100,0,0
101,0,0
102,0,0
103,0,1
104,0,0
100,1,0
101,1,0
102,1,0
103,1,1
104,1,0
100,2,0
101,2,0
102,2,0
103,2,0
104,2,0
100,3,0
101,3,0
102,3,1
103,3,0
104,3,0
100,4,1
101,4,0
102,4,1
103,4,0
104,4,0
105,1,0
106,1,1
107,1,0
108,1,0
109,1,0
105,3,0
106,3,1
107,3,0
108,3,0
109,3,0
105,4,1
106,4,1
107,4,0
108,4,0
109,4,0
110,0,0
111,0,0
112,0,0
113,0,1
114,0,0
110,1,0
111,1,1
112,1,0
113,1,0
114,1,0
110,12,0
111,12,0
112,12,0
113,12,1
114,12,1
110,2,0
111,2,0
112,2,0
113,2,0
114,2,0
110,3,0
111,3,1
112,3,1
113,3,0
114,3,0
115,0,0
116,0,0
117,0,0
118,0,1
119,0,0
115,2,0
116,2,0
117,2,0
118,2,0
119,2,0
115,3,0
116,3,0
117,3,0
118,3,0
119,3,0
115,4,1
116,4,0
117,4,1
118,4,0
119,4,0
120,0,0
121,0,0
122,0,1
123,0,0
124,0,0
120,1,0
121,1,0
122,1,0
123,1,1
124,1,0
120,13,0
121,13,0
122,13,0
123,13,0
124,13,0
120,2,0
121,2,0
122,2,0
123,2,0
124,2,0
120,3,0
121,3,0
122,3,0
123,3,0
124,3,0
125,0,0
126,0,0
127,0,1
128,0,0
129,0,0
125,1,1
126,1,0
127,1,0
128,1,0
129,1,0
125,2,1
126,2,1
127,2,0
128,2,0
129,2,0
125,3,1
126,3,1
127,3,0
